GI_21729887-A,GI_13787188-A,GI_40254432-S,GI_42659113-S,GI_19923309-S,GI_6006027-S,GI_4757909-S,GI_21389588-S,GI_5453687-S,GI_16936521-S,GI_34328938-A,GI_25777740-S,GI_22027631-I,GI_37550393-S,GI_39725953-S,GI_31982893-S,GI_7662281-S,GI_34106709-A,GI_23346417-S,GI_23312375-A,GI_22095374-S,GI_38455386-S,GI_21361309-S,GI_5803118-S,GI_38788154-I,GI_5803174-S,GI_42403584-A,GI_31442419-S,GI_20336241-S,GI_25952086-S,GI_40806213-S,GI_21362109-S,GI_42734372-S,GI_13787214-I,GI_33598967-S,GI_31342420-S,GI_10518505-A,GI_21359847-S,GI_40538800-S,GI_19923751-S,GI_28916697-S,GI_18379345-S,GI_30410789-A,GI_24308026-S,GI_37540466-S,GI_37540257-S,GI_19311005-S,GI_18677732-S,GI_39995097-S,GI_31742495-S,GI_7706352-S,GI_6382080-S,GI_31621308-S,GI_21327704-A,GI_8923931-S,GI_22749412-S,GI_23503316-S,GI_24308361-S,GI_37574699-S,GI_42657580-S,GI_20070311-S,GI_16306551-S,GI_42658518-S,GI_23312363-A,GI_39725713-S,GI_20547782-S,GI_17402885-I,GI_34303921-S,GI_34577117-S,GI_37546824-S,GI_25952130-S,GI_27735148-S,GI_7705613-S,GI_37537553-S,GI_19923454-S,GI_37541815-S,GI_33239448-S,GI_31317289-A,GI_13899226-S,GI_24308154-S,GI_40255263-S,GI_42658506-S,GI_22748764-S,GI_38455407-S,GI_24308234-S,GI_4557806-S,GI_4502100-S,GI_4757861-S,GI_39725653-S,GI_27735120-S,GI_4505730-S,GI_7662287-S,GI_7706670-S,GI_32130535-S,GI_27475984-S,GI_37549246-S,GI_16950598-S,GI_21618332-S,GI_22035675-S,GI_31543291-S,GI_17738313-S,GI_31083027-S,GI_41393562-I,GI_6996017-S,GI_19923880-S,GI_5730054-S,GI_31542758-S,GI_18152778-S,GI_38348409-S,GI_14149980-S,GI_20531764-S,GI_42661202-S,GI_7705784-S,GI_45120095-S,GI_14249537-S,GI_24308441-S,GI_8923558-S,GI_40385863-S,GI_28872764-A,GI_22749254-S,GI_7710156-A,GI_4557248-S,GI_31377716-S,GI_6005992-I,GI_17999533-S,GI_42660513-S,GI_31317285-A,GI_24308052-S,GI_14589915-I,GI_34147373-S,GI_33942071-S,GI_27532983-A,GI_14249127-S,GI_31377808-S,GI_17402894-A,GI_14149858-S,GI_20127565-S,GI_34222316-S,GI_21536290-S,GI_22749340-S,GI_5803014-S,GI_31543612-S,GI_4585642-S,GI_19923535-S,GI_40255112-S,GI_19923938-S,GI_28872758-A,GI_24431943-S,GI_7661567-S,GI_30474869-I,GI_11184225-S,GI_34328935-S,GI_40316923-I,GI_5922012-S,GI_22208956-S,GI_17978465-S,GI_7706676-S,GI_13518031-S,GI_32528302-S,GI_21389432-S,GI_23397461-S,GI_4503064-S,GI_21700762-S,GI_24307912-S,GI_14150026-S,GI_33186924-S,GI_37541570-S,GI_18765691-S,GI_38201613-A,GI_40217816-S,GI_24308335-S,GI_40538791-S,GI_14149729-S,GI_7661807-S,GI_39777591-S,GI_34147355-S,GI_32129213-S,GI_31343332-S,GI_21389570-S,GI_29740938-S,GI_45446748-S,GI_20336215-A,GI_40018630-A,GI_30795214-A,GI_41349438-I,GI_31341135-S,GI_39995085-S,GI_31317226-S,GI_20127497-S,GI_34222111-S,GI_5032026-S,GI_34222302-S,GI_29570789-I,GI_34222347-S,GI_32698981-S,GI_42741658-S,GI_42657464-S,GI_31542979-S,GI_21614543-S,GI_22095354-S,Classes
-0.134623,-0.725252,-0.556728,-0.19829,-0.306614,-0.15151,-0.215592,0.285734,0.283934,-0.290734,-0.0455,-0.162969,0.009451,-0.051969,-0.30886,-0.589134,-0.141692,0.220086,0.03462,0.013249,0.336578,0.220503,0.025345,0.017631,-0.771306,0.749204,-0.288576,0.013965,1.374212,-0.517228,-0.219014,-0.501187,-0.244359,-0.382539,0.014377,0.309823,-0.041329,0.826379,-0.853031,-0.111925,-0.071563,-0.323625,-1.301761,-0.277908,-0.400606,-0.948064,-0.060771,0.508496,0.435447,-0.915418,-0.834031,0.209838,-0.028149,0.36253,-0.05404,-0.108606,-0.038233,0.03518,-0.484132,-0.885559,-0.071975,0.029009,-0.02037,0.03421,0.271833,-0.29686,-0.089803,-0.058911,-0.065225,-0.040665,-0.363588,0.083403,-0.524555,0.050301,-0.655437,-0.133827,-0.122827,-0.463593,0.619147,-0.476001,0.754525,0.550329,-0.60224,-0.063315,-0.098336,-0.267915,-1.526072,-0.035677,0.988597,-0.197806,-0.649441,-0.154563,-0.037028,0.081704,-0.287371,-0.662197,-0.077094,0.276731,-0.172696,-0.067358,-0.411112,0.008002,0.227491,-0.198277,-1.047603,-0.137405,0.892715,0.031484,-0.055452,0.496642,-0.412716,-0.668903,-0.028436,0.280705,0.001886,-0.360353,-0.277884,-0.33992,-0.343372,-0.061762,0.357373,0.95761,0.305266,-0.18985,0.218728,0.220923,-0.259725,-1.319259,-0.003527,-0.072968,0.052315,-0.616197,0.505266,-0.638057,-0.690133,-0.598614,-0.568496,-1.002265,0.106469,-0.41541,-0.461663,-1.349519,0.399217,-0.459048,-1.266083,-0.256948,-0.067558,-0.030414,-0.044866,-0.533974,-0.254193,-0.517665,-0.401751,0.416957,-0.324045,0.452796,0.509513,-0.646991,0.459728,-0.080944,0.165667,0.264172,0.306776,0.123973,-0.396989,-0.000792,0.383624,-0.65623,-0.033714,0.136891,-0.317179,-0.069599,-0.551874,-0.358653,0.069581,0.101738,-0.330119,0.239317,-0.176775,-0.096696,-0.478805,0.203669,1.872117,-0.583314,0.142953,0.368024,-0.518324,-0.182971,-0.054462,-0.272738,-0.606554,0.341549,0.121619,0.023361,-0.429991,-0.878102,-0.506425,-0.631829,-2.22133,-0.173848,2
0.008925,-0.065794,-0.15109,-0.19829,-0.046209,-0.139389,0.016719,0.318007,-0.473637,0.12057,-0.722256,0.254387,-0.10622,-0.133245,-0.229527,-0.031616,-0.047573,-0.113602,-0.503809,0.327031,0.110907,-0.783223,0.675682,-0.011504,-0.047658,-1.239378,-0.078933,0.017222,-1.119914,-1.047396,-0.020341,-0.23991,-0.407994,0.108446,-0.15918,-0.222096,0.059367,-0.076344,-0.58994,-0.46146,-0.088223,-0.059973,-0.921721,0.537334,0.226096,-0.112369,-0.686657,0.036318,0.326103,0.538123,-0.264911,-0.372717,-0.12781,-0.233458,-0.015513,0.018003,0.053424,0.274223,-0.047945,0.219411,0.275376,0.252593,0.296216,-0.362376,-0.260091,-0.190505,-0.1007,-0.248928,-0.272399,-0.18082,0.468151,-0.312421,-0.471329,0.050301,-0.228428,0.408643,-0.122827,-0.272183,0.224773,0.380152,-0.23227,-0.477367,0.378058,-0.35169,0.236811,0.905724,-0.972368,0.200926,0.114268,0.639239,0.104623,-0.399582,-0.71053,-0.12755,-0.6504,0.036088,-0.077094,-0.350733,-0.61524,0.147417,-0.622085,-0.404476,-0.824904,-0.231113,0.261578,-0.224183,-0.13498,0.09929,-0.266888,-0.189922,-0.333413,0.456708,0.027856,-0.736115,-0.024954,-0.096241,0.165995,0.218192,-0.912056,0.293685,0.337602,0.492528,-0.764817,-0.933565,-0.322274,-0.036284,-0.12469,0.142248,0.21758,-0.117854,0.204563,-0.427665,-0.151835,-0.185269,-0.351437,-0.62705,0.122324,-0.524313,0.128507,0.03779,0.057866,0.042525,-0.58623,0.130782,-0.204211,-0.060429,0.015281,-0.475377,-0.101892,-0.170694,-0.738227,-0.467449,0.218309,0.207946,-0.19558,0.122164,-0.121896,0.975971,-0.361718,-0.005976,0.073153,-0.869193,-0.316575,0.123973,0.419272,-0.39768,-0.050631,0.750193,0.042898,-0.031321,-0.561303,-0.556941,-0.031055,-0.062972,0.747422,-0.258258,-0.049125,-1.254719,-0.033832,-1.084122,0.084916,-0.022482,0.230622,0.450585,0.418351,0.216918,0.1707,-0.484093,0.249813,-0.925472,0.143222,-0.440058,-0.220043,-0.613205,0.363784,1.207666,0.572418,0.619329,-0.935057,0.063965,2
-0.134623,0.977955,-0.247463,-0.19829,1.110975,0.203006,-0.990836,-0.74789,0.551287,-1.519467,0.456099,-0.515115,-0.968326,0.21565,0.044692,0.387665,-0.088804,-0.452859,0.513828,-1.387863,-0.954158,1.098441,0.239264,0.017631,1.343933,-0.881932,-0.270848,-0.936327,1.844895,1.803564,-0.303916,0.869886,-0.329291,-0.084252,-0.042882,-0.085996,-0.208397,-1.279076,0.178244,0.608595,0.429521,-1.502281,1.23503,-1.360665,0.14923,0.87322,-0.708457,-1.889237,-1.372952,0.40006,0.092599,-0.067804,0.463184,-1.678788,0.778331,-1.185246,0.225609,-0.910851,0.161972,-0.680635,-0.343989,0.029009,-0.197749,0.319097,0.017082,-0.249594,0.103606,0.704557,0.406459,1.462187,-1.164322,0.803149,2.657197,0.050301,1.483961,0.980908,-1.673071,-0.487306,-1.828976,0.003062,-1.160966,0.092085,-0.333307,2.096426,-0.87418,-0.84073,2.420507,-1.17675,-1.430367,0.359037,0.464917,-0.353812,0.028761,0.081704,-0.185985,-0.897577,0.099784,-0.679872,0.983566,-1.452113,1.123715,0.159211,-1.004274,-0.075937,0.330526,-1.12525,-0.55664,-0.664396,-0.55782,0.24845,0.235082,-0.214082,0.167488,-0.170544,-1.290871,-0.521286,0.327665,-0.052722,0.372743,-0.593792,-0.293683,-1.039372,-0.560892,0.056838,0.439985,0.049723,0.05249,-0.037084,-0.190501,0.735562,0.118772,-0.526447,-1.152447,-0.081549,0.242855,-0.62389,0.115485,0.430603,-1.597157,0.280078,-0.241984,0.852269,-0.668635,-0.163294,2.273484,0.539221,0.618115,0.07065,0.667024,-0.2232,1.022789,-1.3718,1.351304,-0.174035,0.191282,-1.129577,0.611599,-1.787288,0.318336,0.702532,-0.397776,-1.961021,0.269217,-0.933309,0.463488,0.379827,-1.207409,-0.005226,-0.272165,-0.877151,-0.265934,-0.849523,0.817405,-0.457118,-0.061343,-0.66317,-1.203763,-1.015002,-0.244064,-0.46596,0.123034,-0.341954,-1.009062,-0.069652,-0.824006,-0.278825,-0.562702,-0.365164,-0.291023,1.31643,1.44135,0.364562,0.168646,-0.210582,0.121356,-1.027673,-1.471619,-0.92799,1.299783,0.501646,2
-0.600668,-0.11362,-2.02325,-1.057132,-0.046209,-0.027127,0.009239,0.098652,-0.987498,-0.688451,-0.252319,-0.392396,-0.277372,-0.229911,-0.208461,-0.031616,0.109897,-0.681403,0.03462,-0.661793,0.042917,-1.074278,-0.009128,0.270702,-0.375835,0.396062,-0.275138,0.689647,-0.529319,-0.37208,-0.195617,-0.011283,-0.333758,-0.250359,-0.314336,-0.015227,-0.11605,0.79785,-0.83317,0.272207,-0.70509,-0.971449,-0.525761,0.493848,-0.526768,0.080525,-0.610045,-0.719469,-0.066469,-0.436369,-0.413221,-0.414169,-0.122811,-0.491003,-0.176863,0.436817,0.089514,0.641821,0.653546,0.539192,-0.071975,0.714373,-0.024074,0.365175,0.457219,-0.194145,-0.266837,-0.040472,-0.33646,-0.137432,0.469785,-0.311754,-0.393261,-0.102517,-0.681073,0.744784,-0.657227,-0.031791,-0.1128,0.075724,-0.112437,0.657201,-0.490062,-0.59245,-0.347308,0.119531,-0.031451,-0.035677,0.94409,0.041691,0.344461,-0.032281,0.179058,-0.034648,-0.133014,-0.313494,0.02806,-0.306748,-0.281596,0.150387,0.26983,-0.659941,1.436853,0.138622,-0.067701,0.246297,-0.003446,-0.059408,-0.063487,-0.029337,0.107394,-0.498681,0.027856,0.604553,0.898334,-0.433356,-0.015422,-0.280701,-0.825269,-0.27118,0.570457,0.228191,-0.079363,-0.102203,-0.551213,-0.619704,0.220757,0.436208,-0.189756,0.203674,0.494319,-0.417295,-0.063283,0.366971,-0.39905,0.778495,0.370794,0.104986,0.074171,0.480062,-0.16568,-0.070081,0.756463,0.65374,-0.519145,-0.042348,-0.067558,-0.064863,-0.517756,0.094146,-0.207747,0.870145,0.327971,-0.079723,0.587659,0.070092,0.48972,0.380609,-0.196761,0.632138,-0.121498,0.112748,0.0764,0.534483,-0.049253,0.01969,0.865906,0.204261,0.263066,-0.280463,-0.096561,0.638561,-0.221562,-0.406907,0.215052,-0.117824,0.021143,-0.438894,0.660349,-0.238065,0.230404,-0.275184,0.384983,0.079046,0.618098,0.420165,-0.015551,-0.43422,-0.366315,-0.527374,-0.469679,-0.083385,-0.399378,-0.141784,0.937099,0.443624,0.385003,0.392984,-1.061271,-0.066169,2
-0.134623,0.491766,0.439769,-0.19829,-0.160458,-0.080325,-0.120697,0.024127,-0.224563,0.015406,-0.0455,0.118353,-0.10622,0.427279,0.003186,0.942717,0.072111,-0.113602,0.03462,-0.176604,0.030238,-0.125791,0.025345,0.380238,-0.047658,0.232688,-0.078933,0.384678,-0.263579,0.042267,-0.491325,-0.050958,0.351755,-0.081936,0.064515,-0.425489,-0.041329,0.664159,-0.064027,-0.027299,0.473429,-0.67998,-0.14229,0.085447,-0.040387,-0.038066,-0.060771,0.299894,0.291766,-0.379182,0.721535,-0.067804,-0.0516,0.137589,-0.390031,0.128502,-0.04224,0.135409,-0.057141,-0.182473,-0.071975,0.029009,-0.02037,-0.01158,0.047789,-0.040883,0.042925,-0.196997,0.008232,-0.588532,0.07634,-0.041858,-0.071429,0.594332,0.140478,0.038405,-0.122827,-0.050977,0.17567,0.230199,0.771999,0.092085,-0.046742,-0.154565,-0.069067,0.073249,0.873273,-0.035677,0.925422,-0.075348,0.153374,-0.032281,0.254533,0.417933,-0.185985,-0.074016,0.090922,0.025209,0.153379,-0.583547,0.48719,-0.047383,0.227491,0.0046,-0.097318,0.076166,-0.145151,0.061566,0.64507,-0.089333,-0.200212,0.105874,0.027856,0.176567,0.717078,-0.462642,0.590166,-0.052722,-0.333059,0.455471,0.061305,0.915432,0.835107,0.094069,0.060821,-0.589491,-0.042744,0.101706,-0.032643,-0.072968,0.264297,-0.05901,-0.052618,0.248576,0.289921,0.582561,-0.041414,0.083339,0.286109,0.180412,0.518137,0.332526,0.704687,0.047295,-1.155926,0.237228,0.118872,-0.311105,-0.044866,1.176388,0.005492,0.831027,-0.747751,0.09994,0.661434,0.122164,0.368913,0.13013,-0.130741,0.123978,0.073153,-0.389341,0.645136,0.123973,0.102526,0.058416,0.057695,0.107508,0.048285,0.256235,-0.059442,0.363838,-0.024463,-0.039008,-0.175923,0.577453,0.008912,-0.013922,0.159544,0.163794,0.890961,0.137142,-0.580495,-0.048945,0.168785,0.06291,0.945744,-0.479607,0.106457,-0.407219,0.45758,0.346306,0.042635,0.033224,0.121356,0.562639,0.07193,0.144677,0.469046,-0.216037,2
-0.115337,-0.524164,-0.15109,0.623995,-0.046209,0.253447,-0.120697,0.024127,-1.016692,-0.035906,0.128741,-0.28103,-0.567545,-0.417567,0.003186,0.136444,-1.191521,-0.516549,0.03462,-0.368979,-0.166796,-0.689457,-1.217732,0.017631,-0.047658,1.113942,-0.078933,0.409631,-1.536856,-0.379812,-1.260746,-0.028436,-0.565309,-0.436101,-0.042882,-1.255473,-0.287945,0.136355,-0.393593,-0.308423,0.180044,0.117978,-0.520845,0.112033,-0.497668,0.15954,-0.489108,0.249621,-0.624674,0.31805,0.609098,-0.883807,-0.130473,0.302127,-0.260863,0.04319,-0.443649,0.169206,-0.110086,0.36445,-0.214674,0.734385,0.241274,-0.492016,0.40032,-0.040883,-0.780097,-0.556616,-0.342177,-0.404123,0.054822,-0.591294,-0.548841,0.050301,-0.425456,0.412437,-0.122827,-0.048469,-0.428354,0.067449,-1.659992,-0.899403,0.872877,-1.045495,-0.354977,0.067951,-0.050075,0.157982,0.366418,-0.316232,-0.03587,-0.032281,0.028761,-0.236403,-0.743725,0.24752,-1.04186,-0.698703,-0.642098,0.777618,-0.59277,0.371989,0.227491,0.199187,-0.145024,-0.62788,-0.119468,0.459664,-0.513441,0.159576,-0.905478,-0.203969,-0.058036,0.133254,0.152695,-0.096241,-0.305854,-0.220167,-0.061107,0.337029,0.437744,0.095702,-0.269111,-0.75163,-0.314066,-0.036284,-0.115237,0.137813,-0.274777,-0.072968,0.260453,-0.05901,-0.88795,0.420031,-0.151008,-0.140427,-0.322941,-0.648533,1.694173,0.289824,-0.438587,0.084657,0.190824,-0.196868,-1.760087,-0.495023,-0.277426,-0.923737,-0.632183,0.368013,-0.303701,-0.050706,-0.576844,-0.319863,-0.176903,0.427953,0.363816,0.043689,0.116461,0.713022,0.044381,-0.695661,-0.078899,-0.271943,-0.466237,0.058416,0.384261,0.878664,0.038674,-0.066433,-0.059442,-0.345746,-0.024463,-0.062972,0.301921,0.030292,0.587955,-1.021777,1.0586,-1.367839,0.693881,-0.701448,-0.115611,-0.473476,0.168785,0.620491,0.312345,-0.818648,0.303899,-1.748581,0.057214,-0.32682,-0.267288,-0.557876,0.431288,-0.851667,0.651677,-0.385405,0.589271,-0.586148,2
0.018342,-0.163556,-0.365253,-0.26118,0.145288,-0.271459,-0.742535,0.024127,0.257719,0.28266,-0.535541,-0.343654,-0.185162,0.108839,-0.075082,-0.381584,0.755209,-0.797589,0.127819,0.465857,-0.795136,0.211837,-0.933461,-0.073471,-0.831369,-0.997572,-0.549622,-0.907143,0.284758,-0.151895,-0.124708,-0.561818,0.104339,-0.052224,0.300164,-0.485808,-0.198463,0.446326,0.107931,0.23704,-0.386597,-0.340771,0.250011,-0.571362,0.110871,-0.125096,-0.61994,0.168229,0.364969,-0.425708,0.268504,0.607684,-0.261469,0.561982,-0.013797,-0.414409,-0.028736,-0.426159,0.477904,-1.498385,-0.276813,-0.169171,-0.58026,-0.648523,-0.256805,0.330907,0.19613,-0.153243,-0.270804,-0.284284,0.07634,0.124525,-0.128259,-0.65785,-1.189835,0.158518,-0.738979,0.180847,0.066904,-0.619688,0.848143,0.092085,0.125033,0.124333,-0.052414,0.017521,-0.766369,0.24202,-1.150672,0.086746,-0.163858,-0.223382,0.028761,-1.10045,0.459122,-0.066308,0.212455,0.392717,-0.154162,0.142716,0.105369,-0.380687,-0.452743,-0.488661,-0.283517,0.63205,0.397978,-0.997647,-0.54397,0.472422,0.168184,-0.315858,-0.062135,0.176567,-1.247287,0.523794,0.065781,0.094838,0.953227,-0.786857,-0.507861,-0.35011,0.759654,0.341987,0.139088,0.483331,0.049714,-0.473965,-0.01392,-0.412371,-0.342578,-0.079809,0.004506,0.599396,-0.086378,0.186942,-0.100198,0.209017,0.051127,-0.384396,-0.274877,-0.93959,-1.673895,-0.007785,0.056121,-0.294139,-0.394103,0.087998,0.156436,-0.335361,0.541282,0.006516,-0.246754,-0.34955,-0.313988,-1.058888,0.128126,0.13013,0.080319,0.10828,-0.175809,0.660371,0.542781,0.123973,-0.374933,-0.506812,-0.60994,-1.051573,-0.645957,0.595984,0.432836,0.151551,-0.231165,0.258498,-0.751431,-0.33134,0.11242,0.587208,-0.689499,0.334508,-1.280473,0.35395,-0.748105,-0.063248,0.168785,0.06291,-0.889542,0.270072,-0.904863,-0.145296,0.038487,-0.261082,0.190138,-0.060343,-0.6929,-0.648239,-0.369567,-0.142056,-0.236158,-0.194165,2
-0.134623,-0.065794,-0.15109,-0.19829,-0.046209,0.602694,-0.120697,0.024127,-0.192978,-0.095153,0.29315,-0.037405,-0.10622,0.512827,0.003186,-0.031616,-0.088804,-0.113602,0.03462,-0.176604,0.030238,-0.077809,-0.059087,0.017631,-0.047658,1.228661,-0.078933,0.983155,-0.221914,-0.047025,-0.020341,0.597428,-0.042302,-0.081936,-0.042882,-0.085996,-0.041329,-0.218852,-0.064027,-0.255067,-0.442462,-0.16126,-0.16557,0.996866,-0.040387,0.131495,-0.060771,-0.121753,-0.114857,-0.055579,0.034693,-0.067804,-0.059813,-0.07442,-0.172552,0.559051,-0.04224,0.135409,0.069432,0.049434,-0.071975,0.029009,-0.02037,0.170264,0.047789,-0.040883,-0.089803,-0.134089,-0.065225,-0.040665,0.07634,-0.041858,-0.025902,0.300668,0.740032,0.038405,-0.298042,-0.050977,-0.135324,1.339458,-0.069726,0.092085,-0.45657,-0.028573,-0.116803,0.597163,1.555912,-0.035677,0.437146,-0.378532,-0.03587,-0.032281,0.028761,0.549598,-0.185985,-0.36562,-0.035798,-0.124585,-0.197306,-0.560054,-0.077366,-0.070784,0.584821,-0.075937,0.151687,-1.592247,-0.124206,1.114684,-0.032617,-0.035769,-0.093189,-0.078928,0.027856,0.122657,0.491145,-0.096241,-0.015422,-0.052722,-0.093239,0.432825,0.061305,0.530857,-1.068125,-0.072815,0.204846,-0.036284,0.236722,0.568238,-0.343416,-0.072968,0.745782,-0.05901,-0.054769,-0.081549,-0.060436,0.529575,-0.041414,-0.958255,-0.162619,0.094941,-0.112308,-0.007027,0.891624,0.554641,-0.204211,-0.035862,-0.381494,-0.125811,-0.044866,0.701753,0.150453,0.512019,1.153267,0.96894,0.077042,0.739012,0.647685,0.839112,-0.092956,0.115449,0.073153,-0.159064,0.781415,0.772301,-0.274646,0.341177,0.057695,0.822571,0.048285,-0.714463,-0.059442,0.299096,-0.024463,-0.062972,1.229998,0.236018,-0.099995,-0.133961,0.99422,-0.123148,-0.080077,-0.085035,2.949018,-0.048945,0.168785,0.06291,0.417953,-0.916347,1.382399,-0.117823,0.247947,-0.627039,0.328278,-0.389582,0.30992,1.291021,0.913466,0.461815,1.853037,-0.06533,2
-0.134623,-0.065794,-0.15109,-0.19829,-0.046209,-0.027127,-0.120697,1.075882,-0.192978,-0.095153,-0.0455,-0.037405,-0.10622,0.26492,0.003186,-0.031616,-0.088804,-0.113602,0.03462,0.362517,0.030238,-0.077809,-0.018304,0.017631,-0.047658,0.115166,-0.078933,0.347448,-1.417688,-0.047025,-0.69268,-0.399799,0.158114,-0.081936,-0.042882,-0.085996,0.311004,0.586044,-0.064027,-0.145362,-0.025441,0.169989,-0.062885,0.575204,-0.040387,-0.038066,0.152503,-0.121753,-0.1195,-0.055579,-0.301731,-0.067804,-0.0516,-0.07442,-0.237225,0.688106,-0.04224,0.739023,-0.047945,0.049434,0.345455,0.029009,0.123521,-0.01158,0.047789,-0.040883,-0.608891,-0.424413,-0.065225,-0.040665,0.354514,-0.041858,-0.068102,0.050301,0.008058,0.038405,-0.343241,-0.050977,-0.135324,1.0883,-1.274877,-0.195679,0.562119,-0.028573,-0.116803,0.939408,0.82822,-0.035677,0.114268,-0.381578,-0.03587,-0.032281,0.235168,0.97939,-0.185985,0.272511,-0.077094,-0.124585,-0.045534,0.455772,-0.547429,0.381826,0.553368,0.41284,-0.237389,-0.118068,-0.99683,0.715453,-0.032617,-0.248095,-0.093189,-0.354865,0.027856,0.564449,0.314048,-0.096241,-0.015422,0.4596,-0.351881,0.755991,0.061305,-0.052005,-1.593866,-0.072815,-0.571813,-0.036284,-0.042744,0.336294,-0.199169,-0.361228,0.085927,-0.05758,-0.054769,-0.593408,-0.060436,0.315946,0.224401,-0.109261,1.002414,0.048629,0.493027,0.101359,0.211063,0.710688,-1.49954,-0.035862,0.303337,-0.125811,-0.044866,0.988326,0.082471,0.307682,-0.4659,0.713301,0.202089,1.044701,0.52905,0.852267,-0.750553,0.120436,0.073153,-0.159064,0.255449,0.650034,-0.112868,0.058416,0.057695,0.589178,0.339782,-0.593089,-0.845389,0.302558,-0.024463,-0.062972,0.063543,0.092991,-0.263853,-0.133961,0.041302,-0.123148,0.180332,-0.539754,-0.605092,-0.048945,0.43078,0.06291,0.72787,-0.103373,1.10478,-0.117823,-0.050464,-0.028183,-0.286314,-0.061387,0.727567,0.92218,0.163823,-0.489994,1.686718,-0.238123,2
-0.134623,-0.065794,2.157049,-0.880832,-0.382358,-0.027127,-0.120697,0.024127,0.142165,0.683439,0.005599,0.181592,0.842984,-0.051969,0.259619,-0.031616,-0.236272,0.033069,0.652222,0.997767,0.219718,0.116347,0.025345,0.017631,-0.919259,-0.178621,0.135763,0.099714,-0.461754,0.677069,0.542401,0.0187,0.414123,0.227833,-0.042882,0.591162,-0.320744,0.083312,0.73318,0.405485,0.460508,-0.100285,1.095224,0.085447,0.102342,-0.384961,0.36034,-0.00076,-0.396349,-0.055579,0.513922,0.215554,-0.243428,1.619469,-0.05404,0.586553,-0.05748,0.636217,1.078355,0.482479,-0.071975,0.029009,-0.02037,0.1976,0.047789,0.519995,0.437262,0.343414,-0.327,0.430458,0.840437,0.181104,0.025922,0.050301,0.140478,0.038405,-0.122827,-0.050977,0.367123,0.075724,1.277887,1.503593,-0.046742,0.275436,-0.165805,-0.127579,-0.853471,-0.035677,0.114268,-0.580331,0.278439,0.660953,-0.169905,0.081704,1.12673,-0.074016,-0.547591,0.03231,0.316173,0.408412,0.226436,-0.118127,0.640583,-0.694063,0.585477,0.831489,-0.085945,0.128672,0.421686,-0.103707,0.072612,0.388757,0.443958,0.412832,0.421663,0.927134,0.447706,0.029368,0.221088,0.380027,0.061305,0.073725,-0.156226,0.624953,0.457269,0.086327,0.14636,0.101706,0.387703,-0.874228,0.302902,0.231383,0.065976,0.718665,0.129274,0.412757,-0.041414,0.493037,0.26243,0.048629,-0.05412,-0.636524,0.066768,0.348166,0.484355,-0.196913,-0.679469,0.473981,-0.008056,0.096404,0.351758,0.799591,0.206331,0.09994,0.067292,0.438365,0.232657,0.154222,-0.200305,-1.250635,0.736346,1.501336,0.628709,0.072806,-0.049253,0.058416,0.452646,-0.354451,0.407953,0.131214,0.252109,0.033228,-0.024463,0.553565,-0.74274,0.499939,1.612955,-0.067968,0.421846,0.287918,0.359564,0.161103,1.25618,0.025323,0.829999,0.78324,0.093792,-0.57519,0.106457,0.594572,-0.084361,-0.41798,0.614077,0.242392,0.121356,0.092341,0.279031,0.111256,0.200792,-0.06533,2
